Record ID	Book	Habitat	WGS_cont	WGS_contsub	WGS_province1	WGS_province2			
16059	Butterflies of the Carolinas	"oak woodlands, forest edges, woodland clearings, roadsides and utility easements;  A common spring species, Juvenal'sDuskywing darts up and down sunlit trails;  "	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16060	Butterflies of the Carolinas	" open upland woodland, forest edges and clearings, roadsides, utility easements and old fields"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16061	Butterflies of the Carolinas	" moist woodlands, stream corridors, wetlandmargins"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16062	Butterflies of the Carolinas	" open, disturbed sites including roadsides, oldfields, fallow agricultural land, utility easements, forestedges and gardens; They are fond of flowers and oftenabundant in home gardens.; "	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16063	Butterflies of the Carolinas	" rich, deciduous woodlands, stream corridors,forest edges, woodland clearings and adjacent openbrushy areas"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16064	Butterflies of the Carolinas	" shady woodlands, forest edges and adjacentopen areas"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16065	Butterflies of the Carolinas	" Primarily a tropical butterfly, it is a seasonal Carolines colonist and unable tosurvive freezing temperatures in any life stage.; marshes, pond edges, parks, gardens and various urban areas"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16066	Butterflies of the Carolinas	" Often spotty and localized, it prefersmoist, shaded habitats;  wooded swamps, moist, grassy glades, streamcorridors and forest margins"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16067	Butterflies of the Carolinas	" forest edges, open woodlands, roadsides, utilityeasements, old fields and gardens;  It is a commongarden visitor."	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16068	Butterflies of the Carolinas	" It is fond of open, sunny locationswith low-growing vegetation and may be an occasionalgarden visitor.;  fields, pastures, roadsides, fallow agriculturalland, gardens, open pineland, disturbed sites"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16069	Butterflies of the Carolinas	" It is aninhabitant of open pine woodlands that support its larval host;  dry woodlands, pinelands and scrub"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16070	Butterflies of the Carolinas	"moist, shady woods, stream corridors, marshedges and semi-open grassy areas along forest edges"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16071	Butterflies of the Carolinas	" Though it prefers shady woodlands, it may show up in suburban yards or parks.; moist, rich woodlands, forest margins and clearings, stream corridors, parks and yards"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16072	Butterflies of the Carolinas	" The Common Wood Nymph is a mediumsizedbutterfly primarily encountered in open, grassymeadows and fields, though it may also be found inforest clearings and margins.; open woodlands, forest edges, marshes, grassyfields and roadsides"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16073	Butterflies of the Carolinas	" It prefers moist shady areas and is typically found in close association with its larval host.;  moist, shaded woodlands, stream corridors andswamp margins"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16074	Butterflies of the Carolinas	" rich, moist deciduous woodlands, forest clearings and margins, stream corridors, parks and yards;  It is seldom found far from stands of its larval hosts."	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16075	Butterflies of the Carolinas	" dry woodlands, pinelands and scrub; Males perch on vegetation along trails or clearings andactively defend their territory."	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16076	Butterflies of the Carolinas	" It seldom wanders far from stands of its larvalhost.; moist, shaded woodlands, dense uplandforests, stream corridors and swamp margins"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16077	Butterflies of the Carolinas	" deciduous or mixed forests, clearings, woodland roads, forest edges and adjacent open areas"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16078	Butterflies of the Carolinas	" woodlands, pastures, forest edges, stream corridors, open pinelands and suburban gardens;  GiantSwallowtail larvae, often called ""orange dogs""because of their fondness for citrus, occasionallybecome minor pests in commercial orange groves."	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16104	Butterflies of the Carolinas	" It occasionallyvisits home gardens.; open, grassy areas including roadsides, utilityeasements, old fields, meadows and forest edges"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16105	Butterflies of the Carolinas	" open grassy areas, pine savannas, moist meadows and forest edges;  It typically occurs in spotty,localized colonies in close association with its sole larval host, but may be common when encountered.;"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16106	Butterflies of the Carolinas	"moist, grassy areas including roadside ditches,utility easements, wet meadows, pond edges and oldfields"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16107	Butterflies of the Carolinas	" the butterflyis more likely to be found in dryer areas of opengrassy habitat.;  open, grassy areas including roadsides, utilityeasements, old fields, meadows and pastures"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16108	Butterflies of the Carolinas	" It remainsclose to its low-growing host, but may be an occasional garden visitor.; open, disturbed sites including roadsides, oldfields, moist ditches, utility easements, fallow agricultural land and pond edges"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16109	Butterflies of the Carolinas	"open, grassy areas including old fields, roadsides, vacant lots, open woodlands, forest edges,parks, lawns and gardens; "	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16110	Butterflies of the Carolinas	"Avidly fond of flowers, the butterflyis a frequent garden visitor.;  open, disturbed areas including old fields, roadsides, vacant lots, open woodlands, forest edges,parks, lawns and gardens"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16111	Butterflies of the Carolinas	" This argument is fueled by the species'unique preference for open, disturbed habitats and primary use of a weedy, non-native larval host.;  open, disturbed sites, old fields, utility easements, roadsides, pastures and meadows"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16112	Butterflies of the Carolinas	" forest edges, moist woodlands and associatedclearings, trails, waterways and roads"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16113	Butterflies of the Carolinas	"from damp meadows to coastal marshes, the butterflyfrequently finds its way into suburban yards; open woodlands, forest edges, roadsides, pastures. wetland edges and old fields"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16114	Butterflies of the Carolinas	" Males perch on sunlitbranches along trails or clearings and engage passingobjects or rival males. Females generally prefer toremain within the confines of nearby shady sites.;  open woodlands, forest edges, roadsides, pastures, wetland edges, stream corridors and old fields"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16115	Butterflies of the Carolinas	" Itfrequents open deciduous woodlands and adjacent disturbed areas including utility easements and loggef^sites.;  open woodlands, stream corridors, forestedges, and adjacent dry, open, grassy areas, utilityeasements and previously burned sites"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16116	Butterflies of the Carolinas	" open, disturbed areas including old fields, pastures, roadsides, parks, lawns and gardens;  The Sachem shares its affinity for open, disturbed Sites with the Whirlabout and Fiery Skipperwith which it often flies. "	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16117	Butterflies of the Carolinas	"Limited byhabitat, it typically occurs in isolated, localized coloniesin close proximity to undisturbed stands of its larvalhosts.;  pine flatwoods, sandhills and barrens"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16118	Butterflies of the Carolinas	" woodland clearings and margins, pastures, oldbrushy fields and forest meadows; "	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16119	Butterflies of the Carolinas	" open woodlands, forest clearings and margins,and adjacent open areas;  I attracted thisbeautiful skipper to my garden in southeastern SC onseveral occasions!"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16120	Butterflies of the Carolinas	" open, sunny locations including roadsides, oldfields, utility easements, forest edges and gardens"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16121	Butterflies of the Carolinas	" Rare and extremely localized, it is an inhabitantof coastal saltwater marshes but may occasionally hefound in inland wetlands.;  coastal salt marshes, some inland freshwatermarshes"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16122	Butterflies of the Carolinas	" This small woodland skipper;  open woodlands, forest edges, clearings andtrails, roadsides and along forested stream margins"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16123	Butterflies of the Carolinas	" woodland openings, pastures and hillsides"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16124	Butterflies of the Carolinas	"The Yehl Skipper is rare to uncommon largebutterfly of southeastern forested swamps or moistwoodlands.;  It is most frequently encountered in sunlitclearings, margins or roadsides.; forested swamps and associated clearings andmargins"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16125	Butterflies of the Carolinas	Another large skipper of open swamps andmarshes; They do not wander far from their wetlandhaunts.	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16126	Butterflies of the Carolinas	" old fields, meadows, pastures and roadsides;  As its name suggests, the Meadow Fritillaryinhabits a variety of open, sunny landscapes frommoist pastures to old fields and is quite tolerant of disturbed sites"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16127	Butterflies of the Carolinas	"it is restricted to wetlands and their associated margins. Occurring in spotty and highly localized colonies, it isseldom encountered in large numbers;  swamps, wetland margins including pondedges and along canals"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
16128	Butterflies of the Carolinas	" The Byssus Skipper is a butterfly of salt andbrackish water marsh edges along the Atlantic CoastalPlain from North Carolina south to Florida. It shares itspreference for this unique wetland habitat with thesimilar but much larger Rare Skipper with which itoccasionally flies,"	7 Northern America	 78 Southeastern U.S.A.	 North Carolina (NCA-OO)	 South Carolina (SCA-OO)			
